beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,qrs_width_ms,is_pvc_candidate
60,27.55,0.07777777777777928,1.3222222222222229,0.13888888888891415,0.5599999999999089,105.55555555555556,1
61,28.872222222222224,1.3222222222222229,0.0,0.13888888888891415,9.519999999998273,19.444444444444443,0
62,28.872222222222224,0.0,1.216666666666665,0.13888888888891415,0.0,19.444444444444443,0
63,30.08888888888889,1.216666666666665,0.0,0.13888888888891415,8.759999999998394,144.44444444444446,0
64,30.08888888888889,0.0,0.0,0.13888888888891415,0.0,144.44444444444446,1
65,30.08888888888889,0.0,0.8500000000000014,0.13888888888891415,0.0,144.44444444444446,1
66,30.93888888888889,0.8500000000000014,0.0,0.13888888888891415,6.119999999998897,130.55555555555554,0
67,30.93888888888889,0.0,0.06666666666666643,0.13888888888891415,0.0,130.55555555555554,1
68,31.005555555555556,0.06666666666666643,1.7666666666666693,0.13888888888891415,0.479999999999911,111.11111111111111,1
69,32.772222222222226,1.7666666666666693,0.0,0.13888888888891415,12.719999999997706,nan,0
70,32.772222222222226,0.0,0.0,0.13888888888891415,0.0,nan,0
71,32.772222222222226,0.0,1.1499999999999986,0.13888888888891415,0.0,nan,0
72,33.922222222222224,1.1499999999999986,1.1111111111111072,0.13888888888891415,8.279999999998484,163.88888888888889,0
73,35.03333333333333,1.1111111111111072,0.01666666666666572,0.13888888888891415,7.999999999998517,150.0,0
74,35.05,0.01666666666666572,0.30000000000000426,0.13888888888891415,0.11999999999997135,155.55555555555554,1
75,35.35,0.30000000000000426,1.1999999999999957,0.13888888888891415,2.1599999999996378,nan,0
76,36.55,1.1999999999999957,0.0,0.13888888888891415,8.639999999998398,13.88888888888889,0
77,36.55,0.0,0.0,0.13888888888891415,0.0,13.88888888888889,0
78,36.55,0.0,1.06666666666667,0.13888888888891415,0.0,13.88888888888889,0
79,37.61666666666667,1.06666666666667,0.027777777777778567,0.13888888888891415,7.679999999998627,58.333333333333336,0
80,37.644444444444446,0.027777777777778567,0.5972222222222214,0.13888888888891415,0.1999999999999693,58.333333333333336,0
81,38.24166666666667,0.5972222222222214,0.0,0.13888888888891415,4.299999999999212,25.0,0
82,38.24166666666667,0.0,0.0,0.13888888888891415,0.0,25.0,0
83,38.24166666666667,0.0,0.28055555555555856,0.13888888888891415,0.0,25.0,0
84,38.522222222222226,0.28055555555555856,0.04999999999999716,0.13888888888891415,2.019999999999654,158.33333333333334,0
85,38.57222222222222,0.04999999999999716,0.07777777777777573,0.13888888888891415,0.35999999999991406,208.33333333333334,1
86,38.65,0.07777777777777573,0.2916666666666714,0.13888888888891415,0.5599999999998834,94.44444444444444,0
87,38.94166666666667,0.2916666666666714,0.0,0.13888888888891415,2.099999999999652,219.44444444444446,0
88,38.94166666666667,0.0,0.8916666666666657,0.13888888888891415,0.0,219.44444444444446,1
89,39.833333333333336,0.8916666666666657,0.0,0.13888888888891415,6.419999999998826,nan,0
90,39.833333333333336,0.0,0.7388888888888872,0.13888888888891415,0.0,nan,0
91,40.57222222222222,0.7388888888888872,0.26111111111111285,0.13888888888891415,5.31999999999902,nan,0
92,40.833333333333336,0.26111111111111285,0.0,0.13888888888891415,1.8799999999996706,nan,0
93,40.833333333333336,0.0,0.0,0.13888888888891415,0.0,nan,0
94,40.833333333333336,0.0,1.0999999999999943,0.13888888888891415,0.0,nan,0
95,41.93333333333333,1.0999999999999943,0.11944444444444713,0.13888888888891415,7.9199999999985184,122.22222222222223,0
96,42.05277777777778,0.11944444444444713,1.00277777777778,0.13888888888891415,0.8599999999998629,25.0,0
97,43.05555555555556,1.00277777777778,0.0,0.13888888888891415,7.219999999998703,nan,0
98,43.05555555555556,0.0,0.0,0.13888888888891415,0.0,nan,0
99,43.05555555555556,0.0,1.1166666666666671,0.13888888888891415,0.0,nan,0
100,44.172222222222224,1.1166666666666671,0.0,0.13888888888891415,8.03999999999854,nan,0
101,44.172222222222224,0.0,1.0888888888888886,0.13888888888891415,0.0,nan,0
102,45.26111111111111,1.0888888888888886,0.0,0.13888888888891415,7.839999999998572,nan,0
103,45.26111111111111,0.0,0.24722222222222,0.13888888888891415,0.0,nan,0
104,45.50833333333333,0.24722222222222,1.8861111111111128,0.13888888888891415,1.7799999999996603,188.88888888888889,0
105,47.394444444444446,1.8861111111111128,0.0,0.13888888888891415,13.579999999997542,nan,0
106,47.394444444444446,0.0,1.0833333333333286,0.13888888888891415,0.0,nan,0
107,48.477777777777774,1.0833333333333286,0.0,0.13888888888891415,7.799999999998547,19.444444444444443,0
108,48.477777777777774,0.0,0.0,0.13888888888891415,0.0,19.444444444444443,0
109,48.477777777777774,0.0,1.0944444444444485,0.13888888888891415,0.0,19.444444444444443,0
110,49.57222222222222,1.0944444444444485,0.0,0.13888888888891415,7.879999999998597,nan,0
111,49.57222222222222,0.0,0.0,0.13888888888891415,0.0,nan,0
112,49.57222222222222,0.0,2.066666666666663,0.13888888888891415,0.0,nan,0
113,51.638888888888886,2.066666666666663,1.0111111111111128,0.13888888888891415,14.879999999997265,nan,0
114,52.65,1.0111111111111128,1.0722222222222229,0.13888888888891415,7.279999999998688,19.444444444444443,0
115,53.72222222222222,1.0722222222222229,2.0222222222222257,0.13888888888891415,7.7199999999986,nan,0
116,55.74444444444445,2.0222222222222257,1.0944444444444414,0.13888888888891415,14.559999999997377,19.444444444444443,0
117,56.83888888888889,1.0944444444444414,1.06111111111111,0.13888888888891415,7.879999999998545,nan,0
118,57.9,1.06111111111111,0.0,0.13888888888891415,7.639999999998603,nan,0
119,57.9,0.0,0.9666666666666686,0.13888888888891415,0.0,nan,0
120,58.86666666666667,0.9666666666666686,0.0,0.13888888888891415,6.959999999998748,141.66666666666666,0
121,58.86666666666667,0.0,1.0777777777777757,0.13888888888891415,0.0,141.66666666666666,1
122,59.94444444444444,1.0777777777777757,1.0222222222222257,0.13888888888891415,7.759999999998573,nan,0
123,60.96666666666667,1.0222222222222257,1.0055555555555529,0.13888888888891415,7.359999999998686,nan,0
124,61.97222222222222,1.0055555555555529,2.06666666666667,0.13888888888891415,7.2399999999986635,nan,0
125,64.03888888888889,2.06666666666667,0.0,0.13888888888891415,14.879999999997317,nan,0
126,64.03888888888889,0.0,0.9500000000000028,0.13888888888891415,0.0,nan,0
127,64.9888888888889,0.9500000000000028,1.0555555555555571,0.13888888888891415,6.839999999998776,nan,0
128,66.04444444444445,1.0555555555555571,0.0,0.13888888888891415,7.599999999998629,nan,0
129,66.04444444444445,0.0,2.1444444444444315,0.13888888888891415,0.0,nan,0
130,68.18888888888888,2.1444444444444315,1.1000000000000085,0.13888888888891415,15.439999999997099,nan,0
131,69.28888888888889,1.1000000000000085,1.1611111111111114,0.13888888888891415,7.919999999998621,nan,0
132,70.45,1.1611111111111114,0.0,0.13888888888891415,8.359999999998482,nan,0
133,70.45,0.0,0.0,0.13888888888891415,0.0,nan,0
134,70.45,0.0,1.1833333333333371,0.13888888888891415,0.0,nan,0
135,71.63333333333334,1.1833333333333371,0.0,0.13888888888891415,8.519999999998477,nan,0
136,71.63333333333334,0.0,0.0,0.13888888888891415,0.0,nan,0
137,71.63333333333334,0.0,1.1444444444444315,0.13888888888891415,0.0,nan,0
138,72.77777777777777,1.1444444444444315,0.0,0.13888888888891415,8.239999999998409,nan,0
139,72.77777777777777,0.0,1.0833333333333428,0.13888888888891415,0.0,nan,0
140,73.86111111111111,1.0833333333333428,0.0,0.13888888888891415,7.79999999999865,122.22222222222223,0
141,73.86111111111111,0.0,0.0,0.13888888888891415,0.0,122.22222222222223,1
142,73.86111111111111,0.0,1.061111111111103,0.13888888888891415,0.0,122.22222222222223,1
143,74.92222222222222,1.061111111111103,1.0277777777777857,0.13888888888891415,7.639999999998551,nan,0
144,75.95,1.0277777777777857,0.0,0.13888888888891415,7.399999999998711,nan,0
145,75.95,0.0,0.0,0.13888888888891415,0.0,nan,0
146,75.95,0.0,1.0,0.13888888888891415,0.0,nan,0
147,76.95,1.0,0.0,0.13888888888891415,7.19999999999869,nan,0
148,76.95,0.0,0.038888888888891415,0.13888888888891415,0.0,nan,0
149,76.9888888888889,0.038888888888891415,1.0444444444444372,0.13888888888891415,0.2799999999999673,nan,0
150,78.03333333333333,1.0444444444444372,0.0,0.13888888888891415,7.51999999999858,8.333333333333334,0
151,78.03333333333333,0.0,0.0,0.13888888888891415,0.0,8.333333333333334,0
152,78.03333333333333,0.0,1.12777777777778,0.13888888888891415,0.0,8.333333333333334,0
153,79.16111111111111,1.12777777777778,0.0,0.13888888888891415,8.119999999998539,nan,0
154,79.16111111111111,0.0,1.1111111111111143,0.13888888888891415,0.0,nan,0
155,80.27222222222223,1.1111111111111143,0.0,0.13888888888891415,7.999999999998567,nan,0
156,80.27222222222223,0.0,2.200000000000003,0.13888888888891415,0.0,nan,0
157,82.47222222222223,2.200000000000003,1.061111111111103,0.13888888888891415,15.83999999999714,nan,0
158,83.53333333333333,1.061111111111103,1.1055555555555543,0.13888888888891415,7.639999999998551,nan,0
159,84.63888888888889,1.1055555555555543,1.0944444444444485,0.13888888888891415,7.959999999998543,127.77777777777777,0
160,85.73333333333333,1.0944444444444485,0.0,0.13888888888891415,7.879999999998597,25.0,0
161,85.73333333333333,0.0,1.0888888888888886,0.13888888888891415,0.0,25.0,0
162,86.82222222222222,1.0888888888888886,0.0,0.13888888888891415,7.839999999998572,nan,0
163,86.82222222222222,0.0,1.1333333333333258,0.13888888888891415,0.0,nan,0
164,87.95555555555555,1.1333333333333258,0.0,0.13888888888891415,8.159999999998462,97.22222222222223,0
165,87.95555555555555,0.0,1.1166666666666742,0.13888888888891415,0.0,97.22222222222223,1
166,89.07222222222222,1.1166666666666742,0.0,0.13888888888891415,8.039999999998592,nan,0
167,89.07222222222222,0.0,1.1555555555555515,0.13888888888891415,0.0,nan,0
168,90.22777777777777,1.1555555555555515,0.038888888888891415,0.13888888888891415,8.319999999998457,nan,0
169,90.26666666666667,0.038888888888891415,2.3888888888888857,0.13888888888891415,0.2799999999999673,nan,0
170,92.65555555555555,2.3888888888888857,0.0,0.13888888888891415,17.199999999996848,nan,0
171,92.65555555555555,0.0,0.0,0.13888888888891415,0.0,nan,0
172,92.65555555555555,0.0,1.2333333333333343,0.13888888888891415,0.0,nan,0
173,93.88888888888889,1.2333333333333343,2.2944444444444514,0.13888888888891415,8.879999999998391,nan,0
174,96.18333333333334,2.2944444444444514,1.12777777777778,0.13888888888891415,16.519999999997044,nan,0
175,97.31111111111112,1.12777777777778,0.0,0.13888888888891415,8.119999999998539,19.444444444444443,0
176,97.31111111111112,0.0,0.0,0.13888888888891415,0.0,19.444444444444443,0
177,97.31111111111112,0.0,1.11666666666666,0.13888888888891415,0.0,19.444444444444443,0
178,98.42777777777778,1.11666666666666,0.0,0.13888888888891415,8.03999999999849,127.77777777777777,0
179,98.42777777777778,0.0,0.0,0.13888888888891415,0.0,127.77777777777777,1
180,98.42777777777778,0.0,1.1111111111111143,0.13888888888891415,0.0,127.77777777777777,1
181,99.53888888888889,1.1111111111111143,0.0,0.13888888888891415,7.999999999998567,nan,0
182,99.53888888888889,0.0,0.8138888888888829,0.13888888888891415,0.0,nan,0
183,100.35277777777777,0.8138888888888829,0.0,0.13888888888891415,5.859999999998891,nan,0
184,100.35277777777777,0.0,0.25833333333333997,0.13888888888891415,0.0,nan,0
185,100.61111111111111,0.25833333333333997,0.0,0.13888888888891415,1.8599999999997094,nan,0
186,100.61111111111111,0.0,1.0888888888888886,0.13888888888891415,0.0,nan,0
187,101.7,1.0888888888888886,1.1888888888888829,0.13888888888891415,7.839999999998572,nan,0
188,102.88888888888889,1.1888888888888829,0.0,0.13888888888891415,8.5599999999984,nan,0
189,102.88888888888889,0.0,1.1555555555555657,0.13888888888891415,0.0,nan,0
190,104.04444444444445,1.1555555555555657,0.0,0.13888888888891415,8.31999999999856,nan,0
191,104.04444444444445,0.0,1.1277777777777658,0.13888888888891415,0.0,nan,0
192,105.17222222222222,1.1277777777777658,0.0,0.13888888888891415,8.119999999998436,nan,0
193,105.17222222222222,0.0,0.0,0.13888888888891415,0.0,nan,0
194,105.17222222222222,0.0,0.9166666666666714,0.13888888888891415,0.0,nan,0
195,106.08888888888889,0.9166666666666714,0.23888888888889426,0.13888888888891415,6.5999999999988335,105.55555555555556,0
196,106.32777777777778,0.23888888888889426,0.09999999999999432,0.13888888888891415,1.7199999999997257,13.88888888888889,0
197,106.42777777777778,0.09999999999999432,0.9833333333333343,0.13888888888891415,0.7199999999998281,19.444444444444443,0
198,107.41111111111111,0.9833333333333343,0.0,0.13888888888891415,7.079999999998719,30.555555555555557,0
199,107.41111111111111,0.0,0.10555555555555429,0.13888888888891415,0.0,30.555555555555557,0
200,107.51666666666667,0.10555555555555429,1.0277777777777857,0.13888888888891415,0.7599999999998527,27.77777777777778,0
201,108.54444444444445,1.0277777777777857,0.0,0.13888888888891415,7.399999999998711,nan,0
202,108.54444444444445,0.0,1.0499999999999972,0.13888888888891415,0.0,nan,0
203,109.59444444444445,1.0499999999999972,0.0,0.13888888888891415,7.559999999998604,144.44444444444446,0
204,109.59444444444445,0.0,0.0,0.13888888888891415,0.0,144.44444444444446,1
205,109.59444444444445,0.0,1.0666666666666629,0.13888888888891415,0.0,144.44444444444446,1
206,110.66111111111111,1.0666666666666629,1.0333333333333314,0.13888888888891415,7.679999999998576,nan,0
207,111.69444444444444,1.0333333333333314,0.0,0.13888888888891415,7.439999999998633,nan,0
208,111.69444444444444,0.0,1.0333333333333314,0.13888888888891415,0.0,nan,0
209,112.72777777777777,1.0333333333333314,0.0,0.13888888888891415,7.439999999998633,61.111111111111114,0
210,112.72777777777777,0.0,2.3888888888888857,0.13888888888891415,0.0,61.111111111111114,0
211,115.11666666666666,2.3888888888888857,0.0,0.13888888888891415,17.199999999996848,nan,0
212,115.11666666666666,0.0,1.1722222222222314,0.13888888888891415,0.0,nan,0
213,116.28888888888889,1.1722222222222314,0.0,0.13888888888891415,8.43999999999853,25.0,0
214,116.28888888888889,0.0,0.0,0.13888888888891415,0.0,25.0,0
215,116.28888888888889,0.0,2.37222222222222,0.13888888888891415,0.0,25.0,0
216,118.66111111111111,2.37222222222222,1.11666666666666,0.13888888888891415,17.07999999999688,nan,0
217,119.77777777777777,1.11666666666666,2.1611111111111114,0.13888888888891415,8.03999999999849,nan,0
218,121.93888888888888,2.1611111111111114,1.1055555555555685,0.13888888888891415,15.559999999997173,nan,0
219,123.04444444444445,1.1055555555555685,1.0666666666666629,0.13888888888891415,7.9599999999986455,nan,0
220,124.11111111111111,1.0666666666666629,0.0,0.13888888888891415,7.679999999998576,61.111111111111114,0
221,124.11111111111111,0.0,0.0,0.13888888888891415,0.0,61.111111111111114,0
222,124.11111111111111,0.0,2.2111111111111086,0.13888888888891415,0.0,61.111111111111114,0
223,126.32222222222222,2.2111111111111086,0.0,0.13888888888891415,15.919999999997087,nan,0
224,126.32222222222222,0.0,1.1444444444444457,0.13888888888891415,0.0,nan,0
225,127.46666666666667,1.1444444444444457,2.438888888888897,0.13888888888891415,8.23999999999851,nan,0
226,129.90555555555557,2.438888888888897,1.1555555555555372,0.13888888888891415,17.559999999996865,nan,0
227,131.0611111111111,1.1555555555555372,2.2833333333333314,0.13888888888891415,8.319999999998355,nan,0
228,133.34444444444443,2.2833333333333314,1.1277777777777942,0.13888888888891415,16.439999999996996,nan,0
229,134.47222222222223,1.1277777777777942,0.0,0.13888888888891415,8.119999999998642,nan,0
230,134.47222222222223,0.0,0.0,0.13888888888891415,0.0,nan,0
231,134.47222222222223,0.0,1.1500000000000057,0.13888888888891415,0.0,nan,0
232,135.62222222222223,1.1500000000000057,0.0,0.13888888888891415,8.279999999998536,138.88888888888889,0
233,135.62222222222223,0.0,0.8666666666666458,0.13888888888891415,0.0,138.88888888888889,1
234,136.48888888888888,0.8666666666666458,0.07222222222222285,0.13888888888891415,6.239999999998715,125.0,0
235,136.5611111111111,0.07222222222222285,1.52222222222224,0.13888888888891415,0.51999999999991,83.33333333333333,0
236,138.08333333333334,1.52222222222224,1.1888888888888687,0.13888888888891415,10.959999999998134,nan,0
237,139.2722222222222,1.1888888888888687,0.0,0.13888888888891415,8.559999999998297,150.0,0
238,139.2722222222222,0.0,2.4666666666666686,0.13888888888891415,0.0,150.0,1
239,141.73888888888888,2.4666666666666686,0.0,0.13888888888891415,17.759999999996783,nan,0
240,141.73888888888888,0.0,1.1277777777777942,0.13888888888891415,0.0,nan,0
241,142.86666666666667,1.1277777777777942,0.0,0.13888888888891415,8.119999999998642,47.22222222222222,0
242,142.86666666666667,0.0,0.0,0.13888888888891415,0.0,47.22222222222222,0
243,142.86666666666667,0.0,2.25,0.13888888888891415,0.0,47.22222222222222,0
244,145.11666666666667,2.25,0.0,0.13888888888891415,16.199999999997054,nan,0
245,145.11666666666667,0.0,1.1111111111111143,0.13888888888891415,0.0,nan,0
246,146.2277777777778,1.1111111111111143,0.0,0.13888888888891415,7.999999999998567,nan,0
247,146.2277777777778,0.0,2.23888888888888,0.13888888888891415,0.0,nan,0
248,148.46666666666667,2.23888888888888,0.0,0.13888888888891415,16.119999999997003,nan,0
249,148.46666666666667,0.0,1.0666666666666629,0.13888888888891415,0.0,nan,0
250,149.53333333333333,1.0666666666666629,2.672222222222217,0.13888888888891415,7.679999999998576,nan,0
251,152.20555555555555,2.672222222222217,1.3111111111111313,0.13888888888891415,19.239999999996463,nan,0
252,153.51666666666668,1.3111111111111313,1.1888888888888687,0.13888888888891415,9.43999999999843,nan,0
253,154.70555555555555,1.1888888888888687,0.07777777777778283,0.13888888888891415,8.559999999998297,172.22222222222223,0
254,154.78333333333333,0.07777777777778283,2.51666666666668,0.13888888888891415,0.5599999999999346,144.44444444444446,1
255,157.3,2.51666666666668,0.0,0.13888888888891415,18.1199999999968,nan,0
256,157.3,0.0,1.0833333333333144,0.13888888888891415,0.0,nan,0
257,158.38333333333333,1.0833333333333144,0.06666666666666288,0.13888888888891415,7.799999999998445,136.11111111111111,0
258,158.45,0.06666666666666288,0.8555555555555543,0.13888888888891415,0.4799999999998854,111.11111111111111,1
259,159.30555555555554,0.8555555555555543,1.569444444444457,0.13888888888891415,6.15999999999887,130.55555555555554,0
260,160.875,1.569444444444457,0.03055555555556566,0.13888888888891415,11.299999999998036,nan,0
261,160.90555555555557,0.03055555555556566,1.1611111111110972,0.13888888888891415,0.22000000000003275,nan,0
262,162.06666666666666,1.1611111111110972,0.0,0.13888888888891415,8.35999999999838,138.88888888888889,0
263,162.06666666666666,0.0,0.0,0.13888888888891415,0.0,138.88888888888889,1
264,162.06666666666666,0.0,0.9722222222222285,0.13888888888891415,0.0,138.88888888888889,1
265,163.0388888888889,0.9722222222222285,0.08888888888887436,0.13888888888891415,6.9999999999987725,147.22222222222223,0
266,163.12777777777777,0.08888888888887436,1.200000000000017,0.13888888888891415,0.639999999999779,100.0,1
267,164.32777777777778,1.200000000000017,0.0,0.13888888888891415,8.639999999998551,nan,0
268,164.32777777777778,0.0,0.0,0.13888888888891415,0.0,nan,0
269,164.32777777777778,0.0,1.1166666666666742,0.13888888888891415,0.0,nan,0
270,165.44444444444446,1.1166666666666742,0.0,0.13888888888891415,8.039999999998592,nan,0
271,165.44444444444446,0.0,0.0,0.13888888888891415,0.0,nan,0
272,165.44444444444446,0.0,1.1388888888888857,0.13888888888891415,0.0,nan,0
273,166.58333333333334,1.1388888888888857,0.038888888888891415,0.13888888888891415,8.199999999998486,nan,0
274,166.62222222222223,0.038888888888891415,1.0999999999999943,0.13888888888891415,0.2799999999999673,nan,0
275,167.72222222222223,1.0999999999999943,1.1666666666666572,0.13888888888891415,7.9199999999985184,nan,0
276,168.88888888888889,1.1666666666666572,1.1166666666666742,0.13888888888891415,8.399999999998403,nan,0
277,170.00555555555556,1.1166666666666742,2.5166666666666515,0.13888888888891415,8.039999999998592,147.22222222222223,0
278,172.5222222222222,2.5166666666666515,0.055555555555571345,0.13888888888891415,18.119999999996594,nan,0
279,172.57777777777778,0.055555555555571345,0.0,0.13888888888891415,0.40000000000004093,nan,0
280,172.57777777777778,0.0,3.549999999999983,0.13888888888891415,0.0,nan,0
281,176.12777777777777,3.549999999999983,0.0,0.13888888888891415,25.559999999995227,nan,0
282,176.12777777777777,0.0,1.1722222222222456,0.13888888888891415,0.0,nan,0
283,177.3,1.1722222222222456,2.23888888888888,0.13888888888891415,8.439999999998633,36.111111111111114,0
284,179.5388888888889,2.23888888888888,1.1055555555555543,0.13888888888891415,16.119999999997003,nan,0
285,180.64444444444445,1.1055555555555543,0.0,0.13888888888891415,7.959999999998543,nan,0
286,180.64444444444445,0.0,1.1388888888888857,0.13888888888891415,0.0,nan,0
287,181.78333333333333,1.1388888888888857,0.0,0.13888888888891415,8.199999999998486,144.44444444444446,0
288,181.78333333333333,0.0,1.1444444444444457,0.13888888888891415,0.0,144.44444444444446,1
289,182.92777777777778,1.1444444444444457,1.1277777777777658,0.13888888888891415,8.23999999999851,nan,0
290,184.05555555555554,1.1277777777777658,0.0,0.13888888888891415,8.119999999998436,nan,0
291,184.05555555555554,0.0,1.0388888888888914,0.13888888888891415,0.0,nan,0
292,185.09444444444443,1.0388888888888914,0.0,0.13888888888891415,7.4799999999986575,nan,0
293,185.09444444444443,0.0,0.0,0.13888888888891415,0.0,nan,0
294,185.09444444444443,0.0,1.1388888888888857,0.13888888888891415,0.0,nan,0
295,186.23333333333332,1.1388888888888857,1.200000000000017,0.13888888888891415,8.199999999998486,nan,0
296,187.43333333333334,1.200000000000017,0.0,0.13888888888891415,8.639999999998551,nan,0
297,187.43333333333334,0.0,0.0,0.13888888888891415,0.0,nan,0
298,187.43333333333334,0.0,1.2222222222222285,0.13888888888891415,0.0,nan,0
299,188.65555555555557,1.2222222222222285,0.0,0.13888888888891415,8.799999999998445,133.33333333333334,0
300,188.65555555555557,0.0,0.0,0.13888888888891415,0.0,133.33333333333334,1
301,188.65555555555557,0.0,2.427777777777777,0.13888888888891415,0.0,133.33333333333334,1
