beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,qrs_width_ms,is_pvc_candidate
52,53.09166666666667,0.9444444444444429,1.1083333333333343,1.0111111111111057,0.9340659340659374,33.333333333333336,0
53,54.2,1.1083333333333343,1.1388888888888857,1.0111111111111057,1.096153846153853,36.111111111111114,0
54,55.33888888888889,1.1388888888888857,1.0861111111111086,1.0111111111111057,1.1263736263736293,36.111111111111114,0
55,56.425,1.0861111111111086,0.9805555555555614,1.0111111111111057,1.0741758241758275,33.333333333333336,0
56,57.40555555555556,0.9805555555555614,1.0,1.0111111111111057,0.9697802197802307,36.111111111111114,0
57,58.40555555555556,1.0,1.0055555555555529,1.0111111111111057,0.9890109890109943,36.111111111111114,0
58,59.41111111111111,1.0055555555555529,1.06388888888889,1.0111111111111057,0.9945054945054971,36.111111111111114,0
59,60.475,1.06388888888889,1.0249999999999986,1.0111111111111057,1.052197802197809,36.111111111111114,0
60,61.5,1.0249999999999986,0.9944444444444471,1.0111111111111057,1.0137362637362677,36.111111111111114,0
61,62.49444444444445,0.9944444444444471,1.12222222222222,1.0111111111111057,0.9835164835164913,33.333333333333336,0
62,63.61666666666667,1.12222222222222,0.9888888888888872,1.0111111111111057,1.1098901098901135,36.111111111111114,0
63,64.60555555555555,0.9888888888888872,1.0194444444444457,1.0111111111111057,0.9780219780219815,36.111111111111114,0
64,65.625,1.0194444444444457,1.1361111111111057,1.0111111111111057,1.0082417582417649,36.111111111111114,0
65,66.7611111111111,1.1361111111111057,1.13055555555556,1.0111111111111057,1.1236263736263743,36.111111111111114,0
66,67.89166666666667,1.13055555555556,0.9749999999999943,1.0111111111111057,1.1181318681318784,36.111111111111114,0
67,68.86666666666666,0.9749999999999943,0.9472222222222229,1.0111111111111057,0.9642857142857137,36.111111111111114,0
68,69.81388888888888,0.9472222222222229,1.063888888888897,1.0111111111111057,0.9368131868131924,33.333333333333336,0
69,70.87777777777778,1.063888888888897,1.0583333333333371,1.0111111111111057,1.052197802197816,30.555555555555557,0
70,71.93611111111112,1.0583333333333371,0.99444444444444,1.0111111111111057,1.046703296703306,36.111111111111114,0
71,72.93055555555556,0.99444444444444,1.0638888888888829,1.0111111111111057,0.9835164835164844,36.111111111111114,0
72,73.99444444444444,1.0638888888888829,1.0833333333333428,1.0111111111111057,1.0521978021978018,33.333333333333336,0
73,75.07777777777778,1.0833333333333428,1.0194444444444457,1.0111111111111057,1.0714285714285865,33.333333333333336,0
74,76.09722222222223,1.0194444444444457,0.9027777777777715,1.0111111111111057,1.0082417582417649,33.333333333333336,0
75,77.0,0.9027777777777715,1.1138888888888943,1.0111111111111057,0.8928571428571414,33.333333333333336,0
76,78.1138888888889,1.1138888888888943,1.1277777777777658,1.0111111111111057,1.1016483516483628,36.111111111111114,0
77,79.24166666666666,1.1277777777777658,1.0750000000000028,1.0111111111111057,1.1153846153846094,36.111111111111114,0
78,80.31666666666666,1.0750000000000028,1.063888888888897,1.0111111111111057,1.0631868131868216,36.111111111111114,0
79,81.38055555555556,1.063888888888897,1.0694444444444429,1.0111111111111057,1.052197802197816,36.111111111111114,0
80,82.45,1.0694444444444429,1.0249999999999915,1.0111111111111057,1.0576923076923117,33.333333333333336,0
81,83.475,1.0249999999999915,1.01111111111112,1.0111111111111057,1.0137362637362606,33.333333333333336,0
82,84.48611111111111,1.01111111111112,1.0111111111111057,1.0111111111111057,1.000000000000014,36.111111111111114,0
83,85.49722222222222,1.0111111111111057,0.9916666666666742,1.0111111111111057,1.0,33.333333333333336,0
84,86.4888888888889,0.9916666666666742,1.0277777777777715,1.0111111111111057,0.9807692307692435,36.111111111111114,0
85,87.51666666666667,1.0277777777777715,0.9833333333333343,1.0111111111111057,1.0164835164835155,33.333333333333336,0
86,88.5,0.9833333333333343,0.3138888888888829,1.0111111111111057,0.9725274725274786,33.333333333333336,0
87,88.81388888888888,0.3138888888888829,0.7000000000000028,1.0111111111111057,0.3104395604395562,91.66666666666667,0
88,89.51388888888889,0.7000000000000028,1.0861111111111086,1.0111111111111057,0.6923076923076988,36.111111111111114,0
89,90.6,1.0861111111111086,1.0722222222222229,1.0111111111111057,1.0741758241758275,33.333333333333336,0
90,91.67222222222222,1.0722222222222229,0.9472222222222229,1.0111111111111057,1.0604395604395667,33.333333333333336,0
91,92.61944444444444,0.9472222222222229,1.0138888888889,1.0111111111111057,0.9368131868131924,33.333333333333336,0
92,93.63333333333334,1.0138888888889,1.0638888888888829,1.0111111111111057,1.002747252747269,33.333333333333336,0
93,94.69722222222222,1.0638888888888829,1.0833333333333286,1.0111111111111057,1.0521978021978018,33.333333333333336,0
94,95.78055555555555,1.0833333333333286,1.0555555555555571,1.0111111111111057,1.0714285714285725,36.111111111111114,0
95,96.83611111111111,1.0555555555555571,1.0277777777777857,1.0111111111111057,1.0439560439560511,33.333333333333336,0
96,97.8638888888889,1.0277777777777857,1.0999999999999943,1.0111111111111057,1.0164835164835297,30.555555555555557,0
97,98.96388888888889,1.0999999999999943,1.0611111111111171,1.0111111111111057,1.087912087912088,36.111111111111114,0
98,100.025,1.0611111111111171,0.9222222222222172,1.0111111111111057,1.049450549450561,33.333333333333336,0
99,100.94722222222222,0.9222222222222172,1.0166666666666657,1.0111111111111057,0.912087912087912,33.333333333333336,0
100,101.96388888888889,1.0166666666666657,1.12777777777778,1.0111111111111057,1.00549450549451,33.333333333333336,0
101,103.09166666666667,1.12777777777778,1.0861111111111086,1.0111111111111057,1.1153846153846234,36.111111111111114,0
102,104.17777777777778,1.0861111111111086,0.9777777777777743,1.0111111111111057,1.0741758241758275,33.333333333333336,0
103,105.15555555555555,0.9777777777777743,0.9916666666666742,1.0111111111111057,0.9670329670329687,36.111111111111114,0
104,106.14722222222223,0.9916666666666742,0.99444444444444,1.0111111111111057,0.9807692307692435,38.888888888888886,0
105,107.14166666666667,0.99444444444444,1.0888888888888886,1.0111111111111057,0.9835164835164844,36.111111111111114,0
106,108.23055555555555,1.0888888888888886,1.0111111111111057,1.0111111111111057,1.0769230769230824,36.111111111111114,0
107,109.24166666666666,1.0111111111111057,1.0,1.0111111111111057,1.0,33.333333333333336,0
108,110.24166666666666,1.0,1.1055555555555685,1.0111111111111057,0.9890109890109943,36.111111111111114,0
109,111.34722222222223,1.1055555555555685,1.0416666666666572,1.0111111111111057,1.093406593406612,33.333333333333336,0
110,112.38888888888889,1.0416666666666572,0.9361111111111171,1.0111111111111057,1.0302197802197763,33.333333333333336,0
111,113.325,0.9361111111111171,1.0944444444444485,1.0111111111111057,0.9258241758241866,36.111111111111114,0
112,114.41944444444445,1.0944444444444485,1.1027777777777743,1.0111111111111057,1.0824175824175921,36.111111111111114,0
113,115.52222222222223,1.1027777777777743,0.98888888888888,1.0111111111111057,1.090659340659343,33.333333333333336,0
114,116.5111111111111,0.98888888888888,0.9527777777777828,1.0111111111111057,0.9780219780219744,30.555555555555557,0
115,117.46388888888889,0.9527777777777828,1.0722222222222229,1.0111111111111057,0.9423076923077023,33.333333333333336,0
116,118.53611111111111,1.0722222222222229,0.9666666666666686,1.0111111111111057,1.0604395604395667,33.333333333333336,0
117,119.50277777777778,0.9666666666666686,1.0305555555555515,1.0111111111111057,0.956043956043963,33.333333333333336,0
118,120.53333333333333,1.0305555555555515,1.0138888888888857,1.0111111111111057,1.0192307692307705,36.111111111111114,0
119,121.54722222222222,1.0138888888888857,0.9888888888888943,1.0111111111111057,1.002747252747255,36.111111111111114,0
120,122.53611111111111,0.9888888888888943,0.99444444444444,1.0111111111111057,0.9780219780219885,36.111111111111114,0
121,123.53055555555555,0.99444444444444,0.9111111111111114,1.0111111111111057,0.9835164835164844,33.333333333333336,0
122,124.44166666666666,0.9111111111111114,0.9777777777777885,1.0111111111111057,0.9010989010989062,33.333333333333336,0
123,125.41944444444445,0.9777777777777885,1.11388888888888,1.0111111111111057,0.9670329670329828,33.333333333333336,0
124,126.53333333333333,1.11388888888888,1.1611111111111114,1.0111111111111057,1.1016483516483488,33.333333333333336,0
125,127.69444444444444,1.1611111111111114,1.00833333333334,1.0111111111111057,1.1483516483516547,33.333333333333336,0
126,128.70277777777778,1.00833333333334,1.0250000000000057,1.0111111111111057,0.9972527472527591,36.111111111111114,0
127,129.7277777777778,1.0250000000000057,1.0527777777777771,1.0111111111111057,1.0137362637362748,36.111111111111114,0
128,130.78055555555557,1.0527777777777771,1.0833333333333144,1.0111111111111057,1.0412087912087962,33.333333333333336,0
129,131.86388888888888,1.0833333333333144,1.0277777777777999,1.0111111111111057,1.0714285714285583,33.333333333333336,0
130,132.89166666666668,1.0277777777777999,1.0333333333333314,1.0111111111111057,1.0164835164835437,36.111111111111114,0
131,133.925,1.0333333333333314,1.0999999999999943,1.0111111111111057,1.0219780219780255,33.333333333333336,0
132,135.025,1.0999999999999943,1.0583333333333371,1.0111111111111057,1.087912087912088,36.111111111111114,0
133,136.08333333333334,1.0583333333333371,0.9138888888888914,1.0111111111111057,1.046703296703306,33.333333333333336,0
134,136.99722222222223,0.9138888888888914,1.044444444444423,1.0111111111111057,0.9038461538461612,36.111111111111114,0
135,138.04166666666666,1.044444444444423,1.14166666666668,1.0111111111111057,1.0329670329670173,36.111111111111114,0
136,139.18333333333334,1.14166666666668,1.0722222222222229,1.0111111111111057,1.1291208791208982,33.333333333333336,0
137,140.25555555555556,1.0722222222222229,0.9749999999999943,1.0111111111111057,1.0604395604395667,33.333333333333336,0
138,141.23055555555555,0.9749999999999943,0.9749999999999943,1.0111111111111057,0.9642857142857137,33.333333333333336,0
139,142.20555555555555,0.9749999999999943,0.9722222222222285,1.0111111111111057,0.9642857142857137,33.333333333333336,0
140,143.17777777777778,0.9722222222222285,1.0944444444444343,1.0111111111111057,0.9615384615384729,36.111111111111114,0
141,144.2722222222222,1.0944444444444343,1.0083333333333542,1.0111111111111057,1.0824175824175781,36.111111111111114,0
142,145.28055555555557,1.0083333333333542,1.0472222222222172,1.0111111111111057,0.9972527472527731,38.888888888888886,0
143,146.32777777777778,1.0472222222222172,1.1222222222222058,1.0111111111111057,1.0357142857142863,36.111111111111114,0
144,147.45,1.1222222222222058,1.080555555555577,1.0111111111111057,1.1098901098900995,36.111111111111114,0
145,148.53055555555557,1.080555555555577,1.055555555555543,1.0111111111111057,1.0686813186813455,33.333333333333336,0
146,149.5861111111111,1.055555555555543,1.13055555555556,1.0111111111111057,1.043956043956037,33.333333333333336,0
147,150.71666666666667,1.13055555555556,1.1222222222222342,1.0111111111111057,1.1181318681318784,36.111111111111114,0
148,151.8388888888889,1.1222222222222342,0.9916666666666458,1.0111111111111057,1.1098901098901277,33.333333333333336,0
149,152.83055555555555,0.9916666666666458,1.0500000000000114,1.0111111111111057,0.9807692307692154,36.111111111111114,0
150,153.88055555555556,1.0500000000000114,1.0305555555555372,1.0111111111111057,1.0384615384615552,33.333333333333336,0
151,154.9111111111111,1.0305555555555372,1.1583333333333599,1.0111111111111057,1.0192307692307565,33.333333333333336,0
152,156.06944444444446,1.1583333333333599,1.055555555555543,1.0111111111111057,1.145604395604428,33.333333333333336,0
153,157.125,1.055555555555543,1.0333333333333314,1.0111111111111057,1.043956043956037,36.111111111111114,0
154,158.15833333333333,1.0333333333333314,1.0472222222222172,1.0111111111111057,1.0219780219780255,33.333333333333336,0
155,159.20555555555555,1.0472222222222172,1.0361111111111256,1.0111111111111057,1.0357142857142863,36.111111111111114,0
156,160.24166666666667,1.0361111111111256,0.8833333333333258,1.0111111111111057,1.0247252747252946,33.333333333333336,0
157,161.125,0.8833333333333258,1.0416666666666572,1.0111111111111057,0.8736263736263707,33.333333333333336,0
158,162.16666666666666,1.0416666666666572,1.14166666666668,1.0111111111111057,1.0302197802197763,33.333333333333336,0
159,163.30833333333334,1.14166666666668,1.0527777777777771,1.0111111111111057,1.1291208791208982,36.111111111111114,0
160,164.36111111111111,1.0527777777777771,0.9583333333333428,1.0111111111111057,1.0412087912087962,36.111111111111114,0
161,165.31944444444446,0.9583333333333428,0.99444444444444,1.0111111111111057,0.9478021978022122,36.111111111111114,0
162,166.3138888888889,0.99444444444444,1.0083333333333258,1.0111111111111057,0.9835164835164844,36.111111111111114,0
163,167.32222222222222,1.0083333333333258,1.0083333333333258,1.0111111111111057,0.997252747252745,36.111111111111114,0
164,168.33055555555555,1.0083333333333258,0.9194444444444514,1.0111111111111057,0.997252747252745,33.333333333333336,0
165,169.25,0.9194444444444514,1.0361111111110972,1.0111111111111057,0.909340659340671,36.111111111111114,0
166,170.2861111111111,1.0361111111110972,1.0416666666666856,1.0111111111111057,1.0247252747252664,36.111111111111114,0
167,171.32777777777778,1.0416666666666856,1.0083333333333258,1.0111111111111057,1.0302197802198045,36.111111111111114,0
168,172.3361111111111,1.0083333333333258,0.88611111111112,1.0111111111111057,0.997252747252745,33.333333333333336,0
169,173.22222222222223,0.88611111111112,1.1444444444444457,1.0111111111111057,0.8763736263736398,36.111111111111114,0
170,174.36666666666667,1.1444444444444457,1.1361111111110915,1.0111111111111057,1.1318681318681392,36.111111111111114,0
171,175.50277777777777,1.1361111111110915,1.0305555555555657,1.0111111111111057,1.1236263736263603,33.333333333333336,0
172,176.53333333333333,1.0305555555555657,0.9666666666666686,1.0111111111111057,1.0192307692307847,33.333333333333336,0
173,177.5,0.9666666666666686,0.9916666666666742,1.0111111111111057,0.956043956043963,33.333333333333336,0
174,178.49166666666667,0.9916666666666742,0.3111111111111029,1.0111111111111057,0.9807692307692435,33.333333333333336,0
175,178.80277777777778,0.3111111111111029,0.7472222222222342,1.0111111111111057,0.3076923076923012,91.66666666666667,0
176,179.55,0.7472222222222342,1.1222222222222058,1.0111111111111057,0.7390109890110048,36.111111111111114,0
177,180.67222222222222,1.1222222222222058,1.0416666666666856,1.0111111111111057,1.1098901098900995,36.111111111111114,0
178,181.7138888888889,1.0416666666666856,1.038888888888863,1.0111111111111057,1.0302197802198045,33.333333333333336,0
179,182.75277777777777,1.038888888888863,1.069444444444457,1.0111111111111057,1.0274725274725074,33.333333333333336,0
180,183.82222222222222,1.069444444444457,1.0361111111110972,1.0111111111111057,1.0576923076923257,36.111111111111114,0
181,184.85833333333332,1.0361111111110972,0.9277777777777771,1.0111111111111057,1.0247252747252664,30.555555555555557,0
182,185.7861111111111,0.9277777777777771,0.9305555555555713,1.0111111111111057,0.9175824175824219,38.888888888888886,0
183,186.71666666666667,0.9305555555555713,1.0333333333333314,1.0111111111111057,0.9203296703296908,36.111111111111114,0
184,187.75,1.0333333333333314,1.1333333333333258,1.0111111111111057,1.0219780219780255,36.111111111111114,0
185,188.88333333333333,1.1333333333333258,0.8722222222222342,1.0111111111111057,1.1208791208791193,33.333333333333336,0
186,189.75555555555556,0.8722222222222342,0.7833333333333314,1.0111111111111057,0.8626373626373791,30.555555555555557,0
187,190.5388888888889,0.7833333333333314,0.29722222222221717,1.0111111111111057,0.774725274725277,36.111111111111114,0
188,190.8361111111111,0.29722222222221717,0.5,1.0111111111111057,0.2939560439560405,86.11111111111111,0
189,191.3361111111111,0.5,0.9361111111111029,1.0111111111111057,0.49450549450549713,36.111111111111114,0
190,192.2722222222222,0.9361111111111029,0.88055555555556,1.0111111111111057,0.9258241758241726,36.111111111111114,0
191,193.15277777777777,0.88055555555556,0.9222222222222172,1.0111111111111057,0.8708791208791299,33.333333333333336,0
192,194.075,0.9222222222222172,1.25555555555556,1.0111111111111057,0.912087912087912,33.333333333333336,0
193,195.33055555555555,1.25555555555556,1.2527777777777942,1.0111111111111057,1.2417582417582527,36.111111111111114,0
194,196.58333333333334,1.2527777777777942,1.0999999999999943,1.0111111111111057,1.239010989011012,33.333333333333336,0
195,197.68333333333334,1.0999999999999943,1.2666666666666515,1.0111111111111057,1.087912087912088,36.111111111111114,0
196,198.95,1.2666666666666515,1.1777777777777771,1.0111111111111057,1.2527472527472443,36.111111111111114,0
197,200.12777777777777,1.1777777777777771,1.188888888888897,1.0111111111111057,1.1648351648351705,33.333333333333336,0
198,201.31666666666666,1.188888888888897,1.0916666666666686,1.0111111111111057,1.1758241758241903,36.111111111111114,0
199,202.40833333333333,1.0916666666666686,1.0722222222222229,1.0111111111111057,1.0796703296703374,33.333333333333336,0
200,203.48055555555555,1.0722222222222229,1.1666666666666572,1.0111111111111057,1.0604395604395667,33.333333333333336,0
201,204.6472222222222,1.1666666666666572,1.200000000000017,1.0111111111111057,1.1538461538461506,36.111111111111114,0
202,205.84722222222223,1.200000000000017,1.0805555555555486,1.0111111111111057,1.18681318681321,36.111111111111114,0
203,206.92777777777778,1.0805555555555486,0.9749999999999943,1.0111111111111057,1.0686813186813175,36.111111111111114,0
204,207.90277777777777,0.9749999999999943,1.0305555555555657,1.0111111111111057,0.9642857142857137,36.111111111111114,0
205,208.93333333333334,1.0305555555555657,1.1611111111110972,1.0111111111111057,1.0192307692307847,36.111111111111114,0
206,210.09444444444443,1.1611111111110972,1.1277777777777942,1.0111111111111057,1.1483516483516407,36.111111111111114,0
207,211.22222222222223,1.1277777777777942,0.98888888888888,1.0111111111111057,1.1153846153846376,36.111111111111114,0
208,212.2111111111111,0.98888888888888,1.0805555555555486,1.0111111111111057,0.9780219780219744,36.111111111111114,0
209,213.29166666666666,1.0805555555555486,1.0555555555555713,1.0111111111111057,1.0686813186813175,33.333333333333336,0
210,214.34722222222223,1.0555555555555713,0.99444444444444,1.0111111111111057,1.0439560439560651,33.333333333333336,0
211,215.34166666666667,0.99444444444444,0.9694444444444343,1.0111111111111057,0.9835164835164844,36.111111111111114,0
212,216.3111111111111,0.9694444444444343,0.9861111111111143,1.0111111111111057,0.9587912087912039,36.111111111111114,0
213,217.29722222222222,0.9861111111111143,1.0277777777777715,1.0111111111111057,0.9752747252747336,33.333333333333336,0
214,218.325,1.0277777777777715,1.0416666666666856,1.0111111111111057,1.0164835164835155,33.333333333333336,0
215,219.36666666666667,1.0416666666666856,1.0277777777777715,1.0111111111111057,1.0302197802198045,36.111111111111114,0
216,220.39444444444445,1.0277777777777715,0.9388888888888971,1.0111111111111057,1.0164835164835155,33.333333333333336,0
217,221.33333333333334,0.9388888888888971,1.0833333333333144,1.0111111111111057,0.9285714285714416,33.333333333333336,0
218,222.41666666666666,1.0833333333333144,1.1444444444444457,1.0111111111111057,1.0714285714285583,36.111111111111114,0
219,223.5611111111111,1.1444444444444457,1.0611111111111313,1.0111111111111057,1.1318681318681392,36.111111111111114,0
220,224.62222222222223,1.0611111111111313,0.8722222222222058,1.0111111111111057,1.049450549450575,33.333333333333336,0
221,225.49444444444444,0.8722222222222058,0.875,1.0111111111111057,0.862637362637351,33.333333333333336,0
222,226.36944444444444,0.875,0.98888888888888,1.0111111111111057,0.86538461538462,33.333333333333336,0
223,227.35833333333332,0.98888888888888,1.1611111111111256,1.0111111111111057,0.9780219780219744,36.111111111111114,0
224,228.51944444444445,1.1611111111111256,1.0833333333333428,1.0111111111111057,1.148351648351669,33.333333333333336,0
225,229.6027777777778,1.0833333333333428,1.049999999999983,1.0111111111111057,1.0714285714285865,36.111111111111114,0
226,230.65277777777777,1.049999999999983,1.1027777777777885,1.0111111111111057,1.038461538461527,36.111111111111114,0
227,231.75555555555556,1.1027777777777885,1.0361111111110972,1.0111111111111057,1.090659340659357,33.333333333333336,0
228,232.79166666666666,1.0361111111110972,0.9750000000000227,1.0111111111111057,1.0247252747252664,33.333333333333336,0
229,233.76666666666668,0.9750000000000227,1.0527777777777771,1.0111111111111057,0.964285714285742,36.111111111111114,0
230,234.81944444444446,1.0527777777777771,1.044444444444423,1.0111111111111057,1.0412087912087962,36.111111111111114,0
231,235.86388888888888,1.044444444444423,1.0472222222222172,1.0111111111111057,1.0329670329670173,33.333333333333336,0
232,236.9111111111111,1.0472222222222172,0.950000000000017,1.0111111111111057,1.0357142857142863,33.333333333333336,0
233,237.86111111111111,0.950000000000017,0.9861111111111143,1.0111111111111057,0.9395604395604614,33.333333333333336,0
234,238.84722222222223,0.9861111111111143,1.0833333333333144,1.0111111111111057,0.9752747252747336,30.555555555555557,0
235,239.93055555555554,1.0833333333333144,1.1722222222222456,1.0111111111111057,1.0714285714285583,33.333333333333336,0
236,241.1027777777778,1.1722222222222456,1.0,1.0111111111111057,1.1593406593406885,33.333333333333336,0
237,242.1027777777778,1.0,0.9611111111111086,1.0111111111111057,0.9890109890109943,33.333333333333336,0
238,243.0638888888889,0.9611111111111086,0.9805555555555543,1.0111111111111057,0.9505494505494531,33.333333333333336,0
239,244.04444444444445,0.9805555555555543,0.9000000000000057,1.0111111111111057,0.9697802197802237,36.111111111111114,0
240,244.94444444444446,0.9000000000000057,1.055555555555543,1.0111111111111057,0.8901098901099005,33.333333333333336,0
241,246.0,1.055555555555543,1.1666666666666572,1.0111111111111057,1.043956043956037,36.111111111111114,0
242,247.16666666666666,1.1666666666666572,1.1555555555555657,1.0111111111111057,1.1538461538461506,36.111111111111114,0
243,248.32222222222222,1.1555555555555657,1.0027777777777658,1.0111111111111057,1.142857142857159,36.111111111111114,0
244,249.325,1.0027777777777658,1.0583333333333371,1.0111111111111057,0.9917582417582351,33.333333333333336,0
245,250.38333333333333,1.0583333333333371,1.069444444444457,1.0111111111111057,1.046703296703306,36.111111111111114,0
246,251.45277777777778,1.069444444444457,1.1111111111111143,1.0111111111111057,1.0576923076923257,33.333333333333336,0
247,252.5638888888889,1.1111111111111143,0.9777777777777601,1.0111111111111057,1.0989010989011079,33.333333333333336,0
248,253.54166666666666,0.9777777777777601,0.99444444444444,1.0111111111111057,0.9670329670329547,33.333333333333336,0
249,254.5361111111111,0.99444444444444,1.1083333333333485,1.0111111111111057,0.9835164835164844,36.111111111111114,0
250,255.64444444444445,1.1083333333333485,1.055555555555543,1.0111111111111057,1.096153846153867,33.333333333333336,0
251,256.7,1.055555555555543,0.9611111111111086,1.0111111111111057,1.043956043956037,36.111111111111114,0
252,257.6611111111111,0.9611111111111086,1.0833333333333712,1.0111111111111057,0.9505494505494531,36.111111111111114,0
253,258.74444444444447,1.0833333333333712,1.1638888888888914,1.0111111111111057,1.0714285714286147,36.111111111111114,0
