beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,qrs_width_ms,pvc_score,is_pvc_candidate
17,12.819444444444445,0.7527777777777782,0.7527777777777782,0.7472222222222626,1.0074349442378643,44.44444444444444,0.3000030574383381,0
18,13.572222222222223,0.7527777777777782,0.7722222222222221,0.7472222222222626,1.0074349442378643,44.44444444444444,0.3000030574383381,0
19,14.344444444444445,0.7722222222222221,0.7527777777777764,0.7472222222222626,1.033457249070576,44.44444444444444,0.2699386982731605,0
20,15.097222222222221,0.7527777777777764,0.7527777777777782,0.7472222222222626,1.0074349442378618,41.666666666666664,0.2974893005288128,0
21,15.85,0.7527777777777782,0.7527777777777782,0.7472222222222626,1.0074349442378643,44.44444444444444,0.3000030574383381,0
22,16.602777777777778,0.7527777777777782,0.7722222222222221,0.7472222222222626,1.0074349442378643,47.22222222222222,0.30285734126462094,0
23,17.375,0.7722222222222221,0.7694444444444457,0.7472222222222626,1.033457249070576,47.22222222222222,0.27279298209944336,0
24,18.144444444444446,0.7694444444444457,0.7527777777777764,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
25,18.897222222222222,0.7527777777777764,0.783333333333335,0.7472222222222626,1.0074349442378618,41.666666666666664,0.2974893005288128,0
26,19.680555555555557,0.783333333333335,0.7638888888888857,0.7472222222222626,1.0483271375464138,47.22222222222222,0.2562726972833397,0
27,20.444444444444443,0.7638888888888857,0.7583333333333364,0.7472222222222626,1.0223048327136952,41.666666666666664,0.2801457143196528,0
28,21.20277777777778,0.7583333333333364,0.7694444444444422,0.7472222222222626,1.0148698884757856,41.666666666666664,0.2887668980530814,0
29,21.97222222222222,0.7694444444444422,0.7611111111111128,0.7472222222222626,1.0297397769516141,47.22222222222222,0.2770035575176785,0
30,22.733333333333334,0.7611111111111128,0.7611111111111093,0.7472222222222626,1.0185873605947429,44.44444444444444,0.28695678787802015,0
31,23.494444444444444,0.7611111111111093,0.7777777777777786,0.7472222222222626,1.018587360594738,44.44444444444444,0.2869567878780258,0
32,24.272222222222222,0.7777777777777786,0.7555555555555564,0.7472222222222626,1.040892193308495,41.666666666666664,0.2590983299273968,0
33,25.02777777777778,0.7555555555555564,0.7583333333333329,0.7472222222222626,1.0111524163568237,44.44444444444444,0.2956298346966369,0
34,25.78611111111111,0.7583333333333329,0.7722222222222221,0.7472222222222626,1.014869888475781,47.22222222222222,0.2941349387888979,0
35,26.558333333333334,0.7722222222222221,0.75,0.7472222222222626,1.033457249070576,44.44444444444444,0.2699386982731605,0
36,27.308333333333334,0.75,0.7527777777777764,0.7472222222222626,1.0037174721189048,44.44444444444444,0.3043990230231583,0
37,28.06111111111111,0.7527777777777764,0.75277777777778,0.7472222222222626,1.0074349442378618,44.44444444444444,0.30000305743834105,0
38,28.81388888888889,0.75277777777778,0.75,0.7472222222222626,1.0074349442378667,47.22222222222222,0.3028573412646181,0
39,29.56388888888889,0.75,0.7638888888888893,0.7472222222222626,1.0037174721189048,44.44444444444444,0.3043990230231583,0
40,30.32777777777778,0.7638888888888893,0.7527777777777764,0.7472222222222626,1.0223048327136999,47.22222222222222,0.2855137550554585,0
41,31.080555555555556,0.7527777777777764,0.7527777777777764,0.7472222222222626,1.0074349442378618,47.22222222222222,0.3028573412646239,0
42,31.833333333333332,0.7527777777777764,0.7638888888888893,0.7472222222222626,1.0074349442378618,44.44444444444444,0.30000305743834105,0
43,32.59722222222222,0.7638888888888893,0.7694444444444457,0.7472222222222626,1.0223048327136999,41.666666666666664,0.2801457143196474,0
44,33.36666666666667,0.7694444444444457,0.75277777777778,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
45,34.11944444444445,0.75277777777778,0.74444444444444,0.7472222222222626,1.0074349442378667,44.44444444444444,0.3000030574383353,0
46,34.86388888888889,0.74444444444444,0.7638888888888928,0.7472222222222626,0.996282527880981,41.666666666666664,0.3107400810944824,0
47,35.62777777777778,0.7638888888888928,0.7944444444444443,0.7472222222222626,1.0223048327137045,41.666666666666664,0.280145714319642,0
48,36.422222222222224,0.7944444444444443,0.7638888888888857,0.7472222222222626,1.0631970260222472,41.666666666666664,0.2349463588533544,0
49,37.18611111111111,0.7638888888888857,0.7777777777777786,0.7472222222222626,1.0223048327136952,41.666666666666664,0.2801457143196528,0
50,37.96388888888889,0.7777777777777786,0.7861111111111114,0.7472222222222626,1.040892193308495,47.22222222222222,0.2644663706632079,0
51,38.75,0.7861111111111114,0.75277777777778,0.7472222222222626,1.052044609665371,44.44444444444444,0.24937386528521754,0
52,39.50277777777778,0.75277777777778,0.7666666666666657,0.7472222222222626,1.0074349442378667,41.666666666666664,0.297489300528807,0
53,40.269444444444446,0.7666666666666657,0.7638888888888857,0.7472222222222626,1.0260223048326569,44.44444444444444,0.2783899096969294,0
54,41.03333333333333,0.7638888888888857,0.7583333333333329,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
55,41.791666666666664,0.7583333333333329,0.7611111111111128,0.7472222222222626,1.014869888475781,44.44444444444444,0.29128065496261507,0
56,42.55277777777778,0.7611111111111128,0.75277777777778,0.7472222222222626,1.0185873605947429,44.44444444444444,0.28695678787802015,0
57,43.30555555555556,0.75277777777778,0.7583333333333329,0.7472222222222626,1.0074349442378667,44.44444444444444,0.3000030574383353,0
58,44.06388888888889,0.7583333333333329,0.7638888888888857,0.7472222222222626,1.014869888475781,44.44444444444444,0.29128065496261507,0
59,44.827777777777776,0.7638888888888857,0.7694444444444457,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
60,45.59722222222222,0.7694444444444457,0.7555555555555529,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
61,46.352777777777774,0.7555555555555529,0.7416666666666671,0.7472222222222626,1.011152416356819,47.22222222222222,0.2984841185229251,0
62,47.09444444444444,0.7416666666666671,0.7666666666666728,0.7472222222222626,0.9925650557620287,44.44444444444444,0.317709947555548,0
63,47.861111111111114,0.7666666666666728,0.7833333333333314,0.7472222222222626,1.0260223048326664,47.22222222222222,0.28124419352320124,0
64,48.644444444444446,0.7833333333333314,0.7722222222222186,0.7472222222222626,1.0483271375464092,41.666666666666664,0.25090465654753363,0
65,49.416666666666664,0.7722222222222186,0.7777777777777786,0.7472222222222626,1.0334572490705711,44.44444444444444,0.2699386982731661,0
66,50.19444444444444,0.7777777777777786,0.7833333333333314,0.7472222222222626,1.040892193308495,47.22222222222222,0.2644663706632079,0
67,50.977777777777774,0.7833333333333314,0.7777777777777786,0.7472222222222626,1.0483271375464092,47.22222222222222,0.25627269728334473,0
68,51.75555555555555,0.7777777777777786,0.7805555555555586,0.7472222222222626,1.040892193308495,41.666666666666664,0.2590983299273968,0
69,52.53611111111111,0.7805555555555586,0.7638888888888857,0.7472222222222626,1.0446096654274568,44.44444444444444,0.2574981357198032,0
70,53.3,0.7638888888888857,0.7805555555555586,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
71,54.080555555555556,0.7805555555555586,0.7916666666666643,0.7472222222222626,1.0446096654274568,44.44444444444444,0.2574981357198032,0
72,54.87222222222222,0.7916666666666643,0.75555555555556,0.7472222222222626,1.0594795539032853,41.666666666666664,0.23888011503605822,0
73,55.62777777777778,0.75555555555556,0.7777777777777786,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
74,56.40555555555556,0.7777777777777786,0.7833333333333314,0.7472222222222626,1.040892193308495,47.22222222222222,0.2644663706632079,0
75,57.18888888888889,0.7833333333333314,0.7694444444444457,0.7472222222222626,1.0483271375464092,44.44444444444444,0.2534184134570619,0
76,57.958333333333336,0.7694444444444457,0.7805555555555515,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
77,58.73888888888889,0.7805555555555515,0.7638888888888928,0.7472222222222626,1.0446096654274473,47.22222222222222,0.26035241954609656,0
78,59.50277777777778,0.7638888888888928,0.7749999999999986,0.7472222222222626,1.0223048327137045,44.44444444444444,0.2826594712291703,0
79,60.27777777777778,0.7749999999999986,0.7916666666666643,0.7472222222222626,1.037174721189533,47.22222222222222,0.268613565988691,0
80,61.06944444444444,0.7916666666666643,0.7722222222222257,0.7472222222222626,1.0594795539032853,44.44444444444444,0.24139387194558645,0
81,61.84166666666667,0.7722222222222257,0.7944444444444443,0.7472222222222626,1.0334572490705807,41.666666666666664,0.26742494136362704,0
82,62.63611111111111,0.7944444444444443,0.7666666666666657,0.7472222222222626,1.0631970260222472,50.0,0.2435463168188985,0
83,63.40277777777778,0.7666666666666657,0.7583333333333329,0.7472222222222626,1.0260223048326569,44.44444444444444,0.2783899096969294,0
84,64.16111111111111,0.7583333333333329,0.7805555555555515,0.7472222222222626,1.014869888475781,41.666666666666664,0.2887668980530868,0
85,64.94166666666666,0.7805555555555515,0.7638888888888857,0.7472222222222626,1.0446096654274473,44.44444444444444,0.2574981357198137,0
86,65.70555555555555,0.7638888888888857,0.7666666666666799,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
87,66.47222222222223,0.7666666666666799,0.7722222222222115,0.7472222222222626,1.026022304832676,47.22222222222222,0.2812441935231903,0
88,67.24444444444444,0.7722222222222115,0.76111111111112,0.7472222222222626,1.0334572490705618,44.44444444444444,0.26993869827317657,0
89,68.00555555555556,0.76111111111112,0.7777777777777715,0.7472222222222626,1.0185873605947522,47.22222222222222,0.2898110717042921,0
90,68.78333333333333,0.7777777777777715,0.7833333333333314,0.7472222222222626,1.0408921933084854,47.22222222222222,0.2644663706632185,0
91,69.56666666666666,0.7833333333333314,0.7416666666666742,0.7472222222222626,1.0483271375464092,47.22222222222222,0.25627269728334473,0
92,70.30833333333334,0.7416666666666742,0.7777777777777715,0.7472222222222626,0.9925650557620382,44.44444444444444,0.3177099475555365,0
93,71.08611111111111,0.7777777777777715,0.7694444444444457,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
94,71.85555555555555,0.7694444444444457,0.7833333333333314,0.7472222222222626,1.0297397769516188,47.22222222222222,0.27700355751767325,0
95,72.63888888888889,0.7833333333333314,0.75833333333334,0.7472222222222626,1.0483271375464092,47.22222222222222,0.25627269728334473,0
96,73.39722222222223,0.75833333333334,0.7611111111111057,0.7472222222222626,1.0148698884757905,47.22222222222222,0.2941349387888868,0
97,74.15833333333333,0.7611111111111057,0.7916666666666714,0.7472222222222626,1.0185873605947333,44.44444444444444,0.28695678787803125,0
98,74.95,0.7916666666666714,0.7555555555555458,0.7472222222222626,1.0594795539032948,47.22222222222222,0.24424815577185915,0
99,75.70555555555555,0.7555555555555458,0.76111111111112,0.7472222222222626,1.0111524163568095,44.44444444444444,0.29562983469665355,0
100,76.46666666666667,0.76111111111112,0.7611111111111057,0.7472222222222626,1.0185873605947522,47.22222222222222,0.2898110717042921,0
101,77.22777777777777,0.7611111111111057,0.76111111111112,0.7472222222222626,1.0185873605947333,44.44444444444444,0.28695678787803125,0
102,77.9888888888889,0.76111111111112,0.7777777777777715,0.7472222222222626,1.0185873605947522,47.22222222222222,0.2898110717042921,0
103,78.76666666666667,0.7777777777777715,0.74722222222222,0.7472222222222626,1.0408921933084854,47.22222222222222,0.2644663706632185,0
104,79.51388888888889,0.74722222222222,0.75,0.7472222222222626,0.9999999999999429,38.888888888888886,0.3040942191799275,0
105,80.26388888888889,0.75,0.7750000000000057,0.7472222222222626,1.0037174721189048,47.22222222222222,0.30725330684944113,0
106,81.03888888888889,0.7750000000000057,0.7583333333333258,0.7472222222222626,1.0371747211895426,44.44444444444444,0.2657592821623975,0
107,81.79722222222222,0.7583333333333258,0.7444444444444542,0.7472222222222626,1.0148698884757714,38.888888888888886,0.28655847196602074,0
108,82.54166666666667,0.7444444444444542,0.7555555555555458,0.7472222222222626,0.9962825278810001,47.22222222222222,0.31610812183027065,0
109,83.29722222222222,0.7555555555555458,0.75555555555556,0.7472222222222626,1.0111524163568095,47.22222222222222,0.2984841185229364,0
110,84.05277777777778,0.75555555555556,0.7777777777777715,0.7472222222222626,1.0111524163568286,41.666666666666664,0.29311607778710286,0
111,84.83055555555555,0.7777777777777715,0.76111111111112,0.7472222222222626,1.0408921933084854,47.22222222222222,0.2644663706632185,0
112,85.59166666666667,0.76111111111112,0.75555555555556,0.7472222222222626,1.0185873605947522,44.44444444444444,0.28695678787800927,0
113,86.34722222222223,0.75555555555556,0.7777777777777715,0.7472222222222626,1.0111524163568286,47.22222222222222,0.29848411852291395,0
114,87.125,0.7777777777777715,0.7750000000000057,0.7472222222222626,1.0408921933084854,41.666666666666664,0.2590983299274074,0
115,87.9,0.7750000000000057,0.74722222222222,0.7472222222222626,1.0371747211895426,44.44444444444444,0.2657592821623975,0
116,88.64722222222223,0.74722222222222,0.7611111111111057,0.7472222222222626,0.9999999999999429,47.22222222222222,0.31167068600281583,0
117,89.40833333333333,0.7611111111111057,0.75555555555556,0.7472222222222626,1.0185873605947333,47.22222222222222,0.2898110717043141,0
118,90.16388888888889,0.75555555555556,0.7777777777777715,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
119,90.94166666666666,0.7777777777777715,0.74722222222222,0.7472222222222626,1.0408921933084854,47.22222222222222,0.2644663706632185,0
120,91.68888888888888,0.74722222222222,0.75833333333334,0.7472222222222626,0.9999999999999429,44.44444444444444,0.308816402176533,0
121,92.44722222222222,0.75833333333334,0.7944444444444372,0.7472222222222626,1.0148698884757905,44.44444444444444,0.29128065496260397,0
122,93.24166666666666,0.7944444444444372,0.7666666666666799,0.7472222222222626,1.0631970260222376,47.22222222222222,0.24031439958917553,0
123,94.00833333333334,0.7666666666666799,0.7694444444444315,0.7472222222222626,1.026022304832676,41.666666666666664,0.2758761527873792,0
124,94.77777777777777,0.7694444444444315,0.7722222222222257,0.7472222222222626,1.0297397769516,47.22222222222222,0.2770035575176947,0
125,95.55,0.7722222222222257,0.7722222222222257,0.7472222222222626,1.0334572490705807,47.22222222222222,0.27279298209943814,0
126,96.32222222222222,0.7722222222222257,0.7833333333333314,0.7472222222222626,1.0334572490705807,47.22222222222222,0.27279298209943814,0
127,97.10555555555555,0.7833333333333314,0.4833333333333343,0.7472222222222626,1.0483271375464092,44.44444444444444,0.2534184134570619,0
128,97.58888888888889,0.4833333333333343,1.0666666666666629,0.7472222222222626,0.646840148698851,94.44444444444444,0.7732862244902268,1
129,98.65555555555555,1.0666666666666629,0.7694444444444457,0.7472222222222626,1.4275092936802152,50.0,0.0493888211218983,0
130,99.425,0.7694444444444457,0.4833333333333343,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
131,99.90833333333333,0.4833333333333343,1.0444444444444514,0.7472222222222626,0.646840148698851,94.44444444444444,0.7732862244902268,1
132,100.95277777777778,1.0444444444444514,0.7611111111111057,0.7472222222222626,1.3977695167285582,44.44444444444444,0.04857623078349878,0
133,101.71388888888889,0.7611111111111057,0.75555555555556,0.7472222222222626,1.0185873605947333,41.666666666666664,0.284443030968503,0
134,102.46944444444445,0.75555555555556,0.7749999999999915,0.7472222222222626,1.0111524163568286,47.22222222222222,0.29848411852291395,0
135,103.24444444444444,0.7749999999999915,0.75833333333334,0.7472222222222626,1.0371747211895235,41.666666666666664,0.26324552525289063,0
136,104.00277777777778,0.75833333333334,0.7722222222222257,0.7472222222222626,1.0148698884757905,47.22222222222222,0.2941349387888868,0
137,104.775,0.7722222222222257,0.7638888888888857,0.7472222222222626,1.0334572490705807,44.44444444444444,0.2699386982731553,0
138,105.53888888888889,0.7638888888888857,0.75555555555556,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
139,106.29444444444445,0.75555555555556,0.7611111111111057,0.7472222222222626,1.0111524163568286,41.666666666666664,0.29311607778710286,0
140,107.05555555555556,0.7611111111111057,0.7583333333333258,0.7472222222222626,1.0185873605947333,44.44444444444444,0.28695678787803125,0
141,107.81388888888888,0.7583333333333258,0.7694444444444457,0.7472222222222626,1.0148698884757714,44.44444444444444,0.29128065496262623,0
142,108.58333333333333,0.7694444444444457,0.7722222222222257,0.7472222222222626,1.0297397769516188,41.666666666666664,0.27163551678186215,0
143,109.35555555555555,0.7722222222222257,0.7694444444444457,0.7472222222222626,1.0334572490705807,44.44444444444444,0.2699386982731553,0
144,110.125,0.7694444444444457,0.7805555555555515,0.7472222222222626,1.0297397769516188,41.666666666666664,0.27163551678186215,0
145,110.90555555555555,0.7805555555555515,0.7666666666666657,0.7472222222222626,1.0446096654274473,44.44444444444444,0.2574981357198137,0
146,111.67222222222222,0.7666666666666657,0.7777777777777857,0.7472222222222626,1.0260223048326569,44.44444444444444,0.2783899096969294,0
147,112.45,0.7777777777777857,0.7694444444444457,0.7472222222222626,1.0408921933085045,44.44444444444444,0.26161208683691445,0
148,113.21944444444445,0.7694444444444457,0.7583333333333258,0.7472222222222626,1.0297397769516188,41.666666666666664,0.27163551678186215,0
149,113.97777777777777,0.7583333333333258,0.7777777777777857,0.7472222222222626,1.0148698884757714,44.44444444444444,0.29128065496262623,0
150,114.75555555555556,0.7777777777777857,0.7805555555555515,0.7472222222222626,1.0408921933085045,44.44444444444444,0.26161208683691445,0
151,115.53611111111111,0.7805555555555515,0.7638888888888857,0.7472222222222626,1.0446096654274473,41.666666666666664,0.25498437881028546,0
152,116.3,0.7638888888888857,0.7722222222222257,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
153,117.07222222222222,0.7722222222222257,0.7666666666666657,0.7472222222222626,1.0334572490705807,47.22222222222222,0.27279298209943814,0
154,117.83888888888889,0.7666666666666657,0.75555555555556,0.7472222222222626,1.0260223048326569,44.44444444444444,0.2783899096969294,0
155,118.59444444444445,0.75555555555556,0.7611111111111057,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
156,119.35555555555555,0.7611111111111057,0.7611111111111057,0.7472222222222626,1.0185873605947333,44.44444444444444,0.28695678787803125,0
157,120.11666666666666,0.7611111111111057,0.7694444444444457,0.7472222222222626,1.0185873605947333,41.666666666666664,0.284443030968503,0
158,120.8861111111111,0.7694444444444457,0.7888888888888914,0.7472222222222626,1.0297397769516188,47.22222222222222,0.27700355751767325,0
159,121.675,0.7888888888888914,0.7638888888888857,0.7472222222222626,1.055762081784333,44.44444444444444,0.24536539648860087,0
160,122.43888888888888,0.7638888888888857,0.7805555555555657,0.7472222222222626,1.0223048327136952,41.666666666666664,0.2801457143196528,0
161,123.21944444444445,0.7805555555555657,0.7749999999999915,0.7472222222222626,1.0446096654274664,44.44444444444444,0.2574981357197927,0
162,123.99444444444444,0.7749999999999915,0.75833333333334,0.7472222222222626,1.0371747211895235,44.44444444444444,0.2657592821624189,0
163,124.75277777777778,0.75833333333334,0.7694444444444457,0.7472222222222626,1.0148698884757905,47.22222222222222,0.2941349387888868,0
164,125.52222222222223,0.7694444444444457,0.7583333333333258,0.7472222222222626,1.0297397769516188,47.22222222222222,0.27700355751767325,0
165,126.28055555555555,0.7583333333333258,0.7722222222222257,0.7472222222222626,1.0148698884757714,44.44444444444444,0.29128065496262623,0
166,127.05277777777778,0.7722222222222257,0.7777777777777715,0.7472222222222626,1.0334572490705807,44.44444444444444,0.2699386982731553,0
167,127.83055555555555,0.7777777777777715,0.7638888888888857,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
168,128.59444444444443,0.7638888888888857,0.7916666666666856,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
169,129.38611111111112,0.7916666666666856,0.7777777777777715,0.7472222222222626,1.0594795539033137,47.22222222222222,0.24424815577183903,0
170,130.1638888888889,0.7777777777777715,0.7666666666666515,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
171,130.93055555555554,0.7666666666666515,0.7722222222222399,0.7472222222222626,1.026022304832638,41.666666666666664,0.2758761527874227,0
172,131.70277777777778,0.7722222222222399,0.7694444444444457,0.7472222222222626,1.0334572490705998,44.44444444444444,0.2699386982731337,0
173,132.47222222222223,0.7694444444444457,0.7777777777777715,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
174,133.25,0.7777777777777715,0.7833333333333314,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
175,134.03333333333333,0.7833333333333314,0.7638888888888857,0.7472222222222626,1.0483271375464092,41.666666666666664,0.25090465654753363,0
176,134.79722222222222,0.7638888888888857,0.7666666666666799,0.7472222222222626,1.0223048327136952,47.22222222222222,0.2855137550554639,0
177,135.5638888888889,0.7666666666666799,0.7694444444444457,0.7472222222222626,1.026022304832676,41.666666666666664,0.2758761527873792,0
178,136.33333333333334,0.7694444444444457,0.75555555555556,0.7472222222222626,1.0297397769516188,44.44444444444444,0.2741492736913904,0
179,137.0888888888889,0.75555555555556,0.7555555555555316,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
180,137.84444444444443,0.7555555555555316,0.7638888888888857,0.7472222222222626,1.0111524163567904,41.666666666666664,0.29311607778714766,0
181,138.60833333333332,0.7638888888888857,0.75555555555556,0.7472222222222626,1.0223048327136952,47.22222222222222,0.2855137550554639,0
182,139.36388888888888,0.75555555555556,0.7583333333333542,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
183,140.12222222222223,0.7583333333333542,0.7527777777777658,0.7472222222222626,1.0148698884758094,44.44444444444444,0.29128065496258193,0
184,140.875,0.7527777777777658,0.7861111111110972,0.7472222222222626,1.0074349442378476,44.44444444444444,0.3000030574383578,0
185,141.6611111111111,0.7861111111110972,0.7527777777777942,0.7472222222222626,1.052044609665352,47.22222222222222,0.2522281491115211,0
186,142.4138888888889,0.7527777777777942,0.73888888888888,0.7472222222222626,1.0074349442378856,47.22222222222222,0.3028573412645958,0
187,143.15277777777777,0.73888888888888,0.7805555555555657,0.7472222222222626,0.9888475836430574,38.888888888888886,0.3174611404639292,0
188,143.93333333333334,0.7805555555555657,0.74444444444444,0.7472222222222626,1.0446096654274664,44.44444444444444,0.2574981357197927,0
189,144.67777777777778,0.74444444444444,0.7777777777777715,0.7472222222222626,0.996282527880981,41.666666666666664,0.3107400810944824,0
190,145.45555555555555,0.7777777777777715,0.7750000000000057,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
191,146.23055555555555,0.7750000000000057,0.7527777777777658,0.7472222222222626,1.0371747211895426,41.666666666666664,0.26324552525286926,0
192,146.98333333333332,0.7527777777777658,0.7861111111111256,0.7472222222222626,1.0074349442378476,44.44444444444444,0.3000030574383578,0
193,147.76944444444445,0.7861111111111256,0.7694444444444457,0.7472222222222626,1.05204460966539,47.22222222222222,0.25222814911147995,0
194,148.5388888888889,0.7694444444444457,0.47222222222222854,0.7472222222222626,1.0297397769516188,47.22222222222222,0.27700355751767325,0
195,149.01111111111112,0.47222222222222854,1.0277777777777715,0.7472222222222626,0.6319702602230226,94.44444444444444,0.7799547427792496,1
196,150.0388888888889,1.0277777777777715,0.7638888888888857,0.7472222222222626,1.375464684014787,44.44444444444444,0.053250318337201494,0
197,150.80277777777778,0.7638888888888857,0.75,0.7472222222222626,1.0223048327136952,44.44444444444444,0.28265947122918106,0
198,151.55277777777778,0.75,0.75555555555556,0.7472222222222626,1.0037174721189048,44.44444444444444,0.3043990230231583,0
199,152.30833333333334,0.75555555555556,0.7527777777777658,0.7472222222222626,1.0111524163568286,44.44444444444444,0.2956298346966311,0
200,153.0611111111111,0.7527777777777658,0.7666666666666799,0.7472222222222626,1.0074349442378476,47.22222222222222,0.30285734126464064,0
201,153.82777777777778,0.7666666666666799,0.7527777777777658,0.7472222222222626,1.026022304832676,44.44444444444444,0.27838990969690747,0
202,154.58055555555555,0.7527777777777658,0.74444444444444,0.7472222222222626,1.0074349442378476,44.44444444444444,0.3000030574383578,0
203,155.325,0.74444444444444,0.7388888888889085,0.7472222222222626,0.996282527880981,41.666666666666664,0.3107400810944824,0
204,156.0638888888889,0.7388888888889085,0.7777777777777715,0.7472222222222626,0.9888475836430954,91.66666666666667,0.4394614757427172,0
205,156.84166666666667,0.7777777777777715,0.7722222222222115,0.7472222222222626,1.0408921933084854,44.44444444444444,0.26161208683693565,0
206,157.61388888888888,0.7722222222222115,0.5250000000000057,0.7472222222222626,1.0334572490705618,47.22222222222222,0.2727929820994594,0
207,158.13888888888889,0.5250000000000057,0.9777777777777885,0.7472222222222626,0.702602230483241,94.44444444444444,0.742943086404331,1
208,159.11666666666667,0.9777777777777885,0.7722222222222115,0.7472222222222626,1.3085501858735495,47.22222222222222,0.07476589800289024,0
209,159.88888888888889,0.7722222222222115,0.7527777777777942,0.7472222222222626,1.0334572490705618,47.22222222222222,0.2727929820994594,0
210,160.64166666666668,0.7527777777777942,0.7305555555555543,0.7472222222222626,1.0074349442378856,44.44444444444444,0.30000305743831296,0
211,161.37222222222223,0.7305555555555543,0.7416666666666458,0.7472222222222626,0.9776951672861908,44.44444444444444,0.33569264545329197,0
212,162.11388888888888,0.7416666666666458,0.74444444444444,0.7472222222222626,0.9925650557620002,41.666666666666664,0.315196190646054,0
213,162.85833333333332,0.74444444444444,0.7444444444444684,0.7472222222222626,0.996282527880981,44.44444444444444,0.3132538380040107,0
214,163.6027777777778,0.7444444444444684,0.73888888888888,0.7472222222222626,0.9962825278810191,44.44444444444444,0.3132538380039651,0
215,164.34166666666667,0.73888888888888,0.7472222222222342,0.7472222222222626,0.9888475836430574,41.666666666666664,0.3196695665510064,0
216,165.0888888888889,0.7472222222222342,0.7666666666666515,0.7472222222222626,0.9999999999999619,44.44444444444444,0.30881640217651035,0
